id,famille_partisane,titulaire-sexe,lda_dominant_topic,lda_dominant_label,bertopic,bertopic_label,lda_topic_0,lda_topic_1,lda_topic_2,lda_topic_3,lda_topic_4,lda_topic_5,lda_topic_6,lda_topic_7,lda_topic_8,lda_topic_9,nmf_topic_0,nmf_topic_1,nmf_topic_2,nmf_topic_3,nmf_topic_4,nmf_topic_5,nmf_topic_6,nmf_topic_7,nmf_topic_8,nmf_topic_9
EL192_L_1993_03_058_01_1_PF_05,Extrême gauche,non déterminé,8,Positionnement gauche-droite et identité partisane,3,patrons / travailleurs / patronat,0.00010846245529281605,0.00010846243354809145,0.00010846213631300454,0.0001084625742992934,0.0001084657589978141,0.00010846237619227142,0.00010846420230920771,0.00010846197342552904,0.999023831518537,0.00010846457108494394,0.0,0.0,0.0,0.9999999962987525,0.0,0.0,0.0,0.0,0.0,0.0
EL192_L_1993_03_058_01_1_PF_06,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00018151558161614412,0.0001815401946876013,0.000181539222040737,0.04189691493046997,0.0001815243381261608,0.00018150996956308948,0.00018151510021559137,0.01355903254382208,0.00018150314239919087,0.9432734049770594,0.002749452477336442,0.10679671110374102,0.6367445066358391,0.0,0.02145360485973253,0.10990866259773907,0.0,0.0924186832036454,0.013904875925257467,0.016023493421831382
EL192_L_1993_03_058_01_1_PF_07,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0006897395910927878,0.0006898090661063756,0.0006897978946333619,0.015909440628815785,0.0006898866136423552,0.0006897510495802817,0.0006898907885696151,0.0006897748470050486,0.0006899856734319397,0.9785719238471224,0.0,0.0538664893434684,0.45595581245259514,0.016439060224177814,0.017889783055483655,0.029866968757067604,0.07686211833141476,0.07335421810683886,0.27576553457060216,0.0
EL192_L_1993_03_058_01_1_PF_08,Écologistes,non déterminé,0,Travail salarié et secteur public,2,animaux / nature animaux / rassemblement nature,0.9961372866028901,0.00042918940603899107,0.0004291935685669341,0.00042918806800569374,0.0004291937338048685,0.0004291886409257501,0.00042918881882907675,0.0004291906369970935,0.00042918908960999977,0.00042919143433139647,0.9999999947578228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL192_L_1993_03_058_02_1_PF_01,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00013850665858224795,0.00013852269531591045,0.0001385096067916297,0.9987533966309593,0.00013851334991170578,0.0001385096639078367,0.00013851063189728873,0.0001385091569553449,0.00013850803062661097,0.00013851357505178502,0.0,0.9984482081546657,0.0,0.0,0.0,0.0,0.0013558723728459036,0.0,0.0,0.00019591464788144795
EL192_L_1993_03_058_02_1_PF_02,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0006173095483840641,0.0006174817730006076,0.0006173732477520117,0.00061774735489936,0.0006174159262855824,0.0006174151000860475,0.0006174796138669164,0.0006173170629146459,0.0006174405640164608,0.9944430198087943,0.0,0.01227394178756578,0.7303158031725923,0.05938827836031465,0.029015310451453703,0.0,0.0002483087124707297,0.0,0.15543482392373034,0.013323514899733485
EL192_L_1993_03_058_02_1_PF_03,Écologistes,homme,9,"Nature, faune et chasse",1,cologie / entente / verts,0.0002293908406792497,0.00022940163218329853,0.11821530048230201,0.00022939937877674047,0.010515976763063562,0.00022939752379628507,0.00022938770554392274,0.00022939946391031663,0.00022939799009084115,0.8696629482196537,0.019152397135562306,0.0,0.4769564443658689,0.008490306881427028,0.34797994550394346,0.04162886130303876,0.0,0.07371901943285905,0.0019276913615575686,0.030145325252646387
EL192_L_1993_03_058_02_1_PF_04,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0003789198215914965,0.0003788284318401974,0.00037883287904542527,0.00037881864702850695,0.000378919227916308,0.0003788424249644054,0.00037884525634839796,0.0003788364990480158,0.00037883219492779624,0.9965903246172894,0.05700899709643297,0.0,0.8260685802693025,0.0005850353439600996,0.00020799256109036403,0.0,0.04070412770303026,0.0,0.0754252529510792,0.0
EL192_L_1993_03_058_02_1_PF_05,PCF,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00024098452968596284,0.00515331717568495,0.00024106074495917567,0.0002409954569613383,0.38486838972536647,0.00024099270320096736,0.00024100559283647249,0.004023361302757951,0.00024103334337128606,0.6045088594251754,0.0,0.016820671459554626,0.4736969179010837,0.042224101349687994,0.0,0.0,0.3580224309137079,0.03236610199098919,0.07686976805516345,0.0
EL192_L_1993_03_058_02_1_PF_06,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0006579885029428609,0.0006579491010345072,0.0006579875635376474,0.0006579269486014911,0.0006580714227437075,0.0006580063916995122,0.0006580971104802123,0.000657962389891317,0.0006579277867486807,0.9940780827823201,0.0,0.0,0.7342995002134411,0.0,0.0,0.0,0.0,0.0,0.03496005011364582,0.23074043243772693
EL192_L_1993_03_058_02_1_PF_07,Écologistes,non déterminé,0,Travail salarié et secteur public,2,animaux / nature animaux / rassemblement nature,0.9961372880348797,0.0004291885147656538,0.00042919347691700553,0.0004291879388942145,0.0004291936466262543,0.0004291886409252669,0.0004291888188284467,0.00042919063699568106,0.0004291890896097184,0.00042919120155795104,0.999999994766958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL192_L_1993_03_058_03_1_PF_01,Indépendants / divers,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0005347926794301257,0.000534866923282114,0.0005348641479413044,0.0005348939372753313,0.0005349071526868169,0.023717512167811636,0.0005348814628507214,0.0005348269763403123,0.027309181893175404,0.9452292726592063,0.0107718083794809,0.05457659314865191,0.5124325702321586,0.06296130967758544,0.0,0.05124937319912298,0.11433447492948542,0.0,0.19367385492665337,0.0
EL192_L_1993_03_058_03_1_PF_02,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.00025002585267523453,0.0002500364821340526,0.00025002829970510086,0.0002500309583290389,0.8335037674229063,0.00025004673070881065,0.0002500799924561228,0.0002500356310111746,0.000250088041061453,0.16449586058901267,0.0077398516482804726,0.011258225254718689,0.14401628184384552,0.013660398974877778,0.002040032809716328,0.0,0.729496138224607,0.004780614722739881,0.0842549799837184,0.0027534712665197403
EL192_L_1993_03_058_03_1_PF_03,Front national,femme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00013812395544733814,0.00013815764334941267,0.0001381348339757249,0.9781415965007019,0.00013815126500665249,0.0001381488278896158,0.00013813745472023915,0.00013815718324706064,0.0014458995743666778,0.01944549276129549,0.0,0.9942331747227532,0.0,0.0,0.0,0.0,0.0035289377409986724,0.0,0.0022378829368531346,0.0
EL192_L_1993_03_058_03_1_PF_04,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00029764291878229426,0.0002976547364287248,0.00029765799139080143,0.0002976522152249046,0.00029766916724026306,0.0002976458844748574,0.0002976731628666465,0.00029766811812940427,0.0002976567194235419,0.9973210790860386,0.0,0.0,0.9078699891574904,0.0,0.0,0.010962064110348424,0.0,0.08116793317211103,0.0,0.0
EL192_L_1993_03_058_03_1_PF_05,Droite parlementaire (RPR/UDF),femme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.000346069915417364,0.00034609470147125475,0.0003461051488387012,0.00034607724627916365,0.00034607349575358035,0.00034607418846966265,0.005164588836554789,0.00034608427153114276,0.0003460610378820498,0.9920667711578024,0.004018297625919883,0.04910927399632161,0.7175188702782984,0.0,0.033268325935112954,0.13326459974596205,0.0,0.06282061898048177,0.0,0.0
EL192_L_1993_03_058_03_1_PF_06,Écologistes,homme,2,Immigration et réduction des impôts,1,cologie / entente / verts,0.00024332539449219192,0.00024333724549214313,0.524777414022823,0.0002433512111651501,0.00024337442326223215,0.0002433445080861325,0.00024333207047837934,0.0002433441361981802,0.00024332859935880435,0.47327584838864395,0.0,0.0,0.25761877262068444,0.0,0.6946684488190424,0.021692278846420405,0.010397881785702986,0.015622610962615502,0.0,0.0
EL192_L_1993_03_058_03_1_PF_07,Écologistes,homme,9,"Nature, faune et chasse",1,cologie / entente / verts,0.03796867195213006,0.0002421795800327587,0.00024221531721569685,0.007670475247801958,0.0002422110964165363,0.0002421843851007886,0.010390444214885152,0.004077910280424275,0.00024217217678102775,0.9386815357492118,0.14683054161953976,0.0,0.41200072182316183,0.02674346391909592,0.15892416082225672,0.09196037622000017,0.09771457417916021,0.013541989608717097,0.0023234297781932057,0.04996073238572411
EL192_L_1993_03_058_03_1_PF_08,Écologistes,non déterminé,0,Travail salarié et secteur public,1,cologie / entente / verts,0.9960869041982742,0.0004347866420187478,0.00043479176638628724,0.00043478608742821744,0.00043479194585474887,0.000434786808034665,0.0004347869906243122,0.000434788856691306,0.0004347872685379447,0.0004347894361495689,0.9966787061027425,0.0,0.0,4.8527115105581484e-05,0.0006602072331076857,0.0011436517984516619,0.000884096176622895,0.00024370880042925042,5.7165377677480516e-05,0.0002839321316225938
EL193_L_1993_03_059_01_1_PF_01,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0002062086725971801,0.0002062100058750365,0.0002062149764861418,0.00020620351236893254,0.00020622637004943988,0.0002062219205225251,0.0002062019778438548,0.00020620871140073486,0.00020620536214989186,0.9981440984907062,0.0,0.0,0.8587675130218521,0.0,0.042465014649824134,0.04165408941424739,0.0,0.0,0.0,0.057113367928477134
EL193_L_1993_03_059_01_1_PF_02,Droite parlementaire (RPR/UDF),femme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.008151651037467518,0.0006996574422168839,0.0006993874564526244,0.0006994160647263535,0.00069939086907592,0.0006993921873025031,0.0006993465452408099,0.0006993877633563487,0.0006993150128527692,0.9862530556213082,0.0,0.02362956998740205,0.7103640062631228,0.0,0.019102747921735608,0.00011463932699809516,0.0,0.0,0.0,0.24678901290494765
EL193_L_1993_03_059_01_1_PF_03,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.0003816854885616963,0.0003817184030628581,0.0003817142938419979,0.0003817223639500384,0.9965646136547754,0.00038170929508047637,0.00038169925816140414,0.0003817011704578687,0.0003817044277368223,0.0003817316443712221,0.0,0.0,0.20355438036599235,0.03471377100671483,0.0,0.006647383499512187,0.7392956872526569,0.0,0.0,0.015788765731555583
EL193_L_1993_03_059_01_1_PF_04,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00018944023945011273,0.26165582488697503,0.00018942714861568485,0.4372721885116241,0.0001894227255553065,0.00018941328674541602,0.00018942157755869342,0.00018944950229049425,0.00018941877266644562,0.2997459933485188,0.004712726620997366,0.6337578101634758,0.21262780462390582,0.013951718703272957,0.0,0.0,0.002619926376373492,0.11382160830260513,0.017720875087225155,0.0007875232030809008
EL193_L_1993_03_059_01_1_PF_05,Extrême gauche,non déterminé,8,Positionnement gauche-droite et identité partisane,-1,bruit,0.0001084624552927203,0.00010846243354794259,0.0001084621363129437,0.0001084625742992582,0.00010846575899748274,0.00010846237619212731,0.00010846420230899315,0.00010846197342532627,0.9990238315185384,0.00010846457108491189,0.0,0.0,0.0,0.9999999963072052,0.0,0.0,0.0,0.0,0.0,0.0
EL193_L_1993_03_059_01_1_PF_06,Écologistes,homme,2,Immigration et réduction des impôts,1,cologie / entente / verts,0.0003448414597875977,0.00034485044452086744,0.8072936192864906,0.00034484947190480857,0.031251902795014934,0.0003448885071916826,0.00034488362896423387,0.0003448604062383954,0.00034489631147968994,0.15904040768840713,0.0,0.0,0.0,0.0011096332714133636,0.9740667372427402,0.0,0.02314063734140738,0.0,0.0,0.0016829880253937028
EL193_L_1993_03_059_01_1_PF_07,Extrême gauche,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00014775910932636084,0.00014773502314127028,0.05856692695629609,0.00014773731434961096,0.024173460307265582,0.005581968439471845,0.012515186351757619,0.0034795477539719144,0.0026080730380648913,0.8926316057063549,0.027863587173112953,0.0,0.4957786343878995,0.004527713322298156,0.22460393337439158,0.04734887756836035,0.026950817872990057,0.03709663505864999,0.13085822472733089,0.0049715681896489025
EL193_L_1993_03_059_01_1_PF_08,Autres,homme,7,"Droits, citoyenneté et vie en société",0,franais / rpr / udf,0.0001140290030092403,0.00011403232993009936,0.0001140304911449029,0.00011403215614142732,0.00011403224393178885,0.00011403144691800328,0.00011402894042520272,0.9989737195034936,0.00011402855836219283,0.00011403532664343595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999969620913,0.0,0.0
EL193_L_1993_03_059_01_1_PF_09,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0007937638216778197,0.0007937668994564166,0.0007938524451772325,0.0007937743685487153,0.022280509720100813,0.05469531856397529,0.0007937806526064376,0.0007937597053522544,0.0007938133076765969,0.9174676605154284,0.004986106105005528,0.0493414464422474,0.6091300771924926,0.07794181498329411,0.00014200045457380526,0.0,0.1661138875435044,0.018513932936283905,9.193858007885713e-05,0.07373877328868504
EL193_L_1993_03_059_01_1_PF_10,Écologistes,homme,9,"Nature, faune et chasse",1,cologie / entente / verts,0.021479154241314243,0.0005209223390744567,0.04644838683709602,0.000520920743156069,0.052059373297378364,0.038746151814416506,0.0005208915752027421,0.01460424688278357,0.0005209877089179778,0.82457896456066,0.09519414324210315,0.0,0.43063172699185104,0.10337721278244781,0.20158773586840326,0.0,0.15411067552722982,0.015098491160877275,0.0,0.0
EL193_L_1993_03_059_01_1_PF_11,Écologistes,non déterminé,0,Travail salarié et secteur public,1,cologie / entente / verts,0.996103844192504,0.00043290446748804856,0.0004329095163969163,0.00043290388156899695,0.00043290968905314,0.00043290459584866746,0.00043290477685604847,0.00043290662674836755,0.00043290505236042223,0.0004329072011753522,0.9999999946464042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL193_L_1993_03_059_10_1_PF_01,Front national,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00019764890174768979,0.14072201095742104,0.00019765416977731999,0.34349875505813987,0.0001976835966037853,0.00019766858207025746,0.00019766860842136387,0.00837326555017583,0.00019767717991217042,0.5062199673957306,0.0,0.4814297642046808,0.2965221206226093,0.0,0.0,0.026571709123728846,0.024376486362123993,0.1135026324607469,0.05759727943743261,0.0
EL193_L_1993_03_059_10_1_PF_02,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00035846144744341004,0.00035853444789204694,0.00035847738526466485,0.0003584748429772869,0.0003584686315680784,0.0003584551729734931,0.0003584527763286334,0.00035852025904477774,0.0003584426044216333,0.9967737124320859,0.032570374928955474,0.0,0.8931201852979584,0.0,0.007401028449148364,0.0,0.0,0.06690839094575753,0.0,0.0
EL193_L_1993_03_059_10_1_PF_03,PCF,femme,4,Écologie et environnement,0,franais / rpr / udf,0.0003816870863710072,0.0003817339988604166,0.0003817405917240874,0.0003817269383344713,0.8952382749626545,0.0003817066904279852,0.00038171097590972684,0.00038170547417126506,0.008475812410923256,0.09361390087062323,0.0,0.0005853374693793943,0.23098043241666458,0.08588703332416381,0.0,0.019833695994853073,0.6208686174002093,0.0,0.0,0.04184487314786045
EL193_L_1993_03_059_10_1_PF_04,Écologistes,homme,5,Vie politique locale et électorale,1,cologie / entente / verts,0.0001961087612470997,0.0001960900062110104,0.15583372450388863,0.00019609552492990374,0.0001961109139108445,0.5130499257001593,0.00019613906763958004,0.00019609481594438287,0.0001960933825103464,0.32974361732355895,0.02107369573297958,0.0,0.37827396171014355,0.0,0.47119832512873727,0.052404283690734056,0.0,0.0,0.04850232308822606,0.02854739642818718
EL193_L_1993_03_059_10_1_PF_05,Autres,femme,7,"Droits, citoyenneté et vie en société",0,franais / rpr / udf,0.00011507923085874991,0.00011508136879597147,0.00011507986630585244,0.00011508145549456079,0.0001150812583380282,0.00011507997654815332,0.00011507896345797947,0.9989642761328605,0.00011507768980327179,0.00011508405753702832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999999996975888,0.0,0.0
EL193_L_1993_03_059_10_1_PF_06,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0005780703873097084,0.00057807250610786,0.0005781075484513267,0.0005781017525378566,0.0005781758320870637,0.0005781361034911057,0.00057812848033246,0.0005781279371048612,0.0005780964082345392,0.9947969830443433,0.0,0.0,0.8853263903884102,0.01799641329031364,0.0,0.0,0.034018882308920584,0.0,0.06265829415498417,0.0
EL193_L_1993_03_059_10_1_PF_07,Écologistes,non déterminé,0,Travail salarié et secteur public,2,animaux / nature animaux / rassemblement nature,0.9961372880348797,0.0004291885147656538,0.00042919347691700553,0.0004291879388942145,0.0004291936466262543,0.0004291886409252669,0.0004291888188284467,0.00042919063699568106,0.0004291890896097184,0.00042919120155795104,0.999999994766958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL193_L_1993_03_059_11_1_PF_01,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0005780606943775208,0.0005781246679103682,0.0005780963447455763,0.0005781422119716808,0.049887941537094,0.0005781419032456542,0.0005780958835941704,0.0005780819018225469,0.0005781251894976166,0.9454871896657409,0.0,0.03730994744366021,0.6491960204991727,0.037935333315975914,0.0,0.16200937601070073,0.11354930631026484,0.0,0.0,0.0
EL193_L_1993_03_059_11_1_PF_02,Droite parlementaire (RPR/UDF),femme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00028737313853904786,0.0002874300735412829,0.00028739783439041494,0.00028742916519958374,0.0002874367807907555,0.000287384200870975,0.0002874288916720195,0.0002873850746515511,0.0002873843028768038,0.9974133505374676,0.0,0.1262766769230679,0.8129600169054464,0.0,0.0,0.046665370362237266,0.0,0.0,0.0,0.014097922552230706
EL193_L_1993_03_059_11_1_PF_03,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0004081795768833989,0.0004082794047996563,0.013945045607280845,0.041006035881501486,0.008154843310281129,0.0004082220234330399,0.0004082255250629028,0.00040819116110721857,0.0004081904931863299,0.934444787016464,0.0,0.20838253423021957,0.7505181665738423,0.0,0.013533203647564305,0.0,0.0,0.0,0.027566076398065187,0.0
EL193_L_1993_03_059_11_1_PF_04,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.0004717065641071505,0.0004717601067072786,0.00047180179409015875,0.00047174843421702326,0.9957541984337714,0.0004717391329836491,0.00047175046885562387,0.0004717318164318147,0.00047175933244223995,0.0004718039163935166,0.0,0.0,0.1715339780410665,0.10825060677051009,0.0,0.021488429152351766,0.6589150938588466,0.0,0.020028732924659946,0.019783147850899782
EL193_L_1993_03_059_11_1_PF_05,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.00013605657454056217,0.00013607018844997285,0.00013606683831946545,0.9783128320130755,0.00013606972675741128,0.00013607032980763746,0.00013610704526932714,0.0001360646100445357,0.00013610679883747283,0.02059855587489815,0.0,0.9977468490993396,0.0004143122846574645,0.0,0.0018085334541169137,3.0300383943724776e-05,0.0,0.0,0.0,0.0
EL193_L_1993_03_059_11_1_PF_06,Écologistes,homme,5,Vie politique locale et électorale,1,cologie / entente / verts,0.00019160307494226432,0.00019158616700473626,0.16235306820832907,0.00019158327930265948,0.00019160438460709745,0.5625304737201318,0.00019159082174410557,0.003432085504915213,0.00019158098157067062,0.2705348238574524,0.036863687833318136,0.0,0.38471981162439367,0.0,0.4582184069716166,0.08673820155114492,0.0,0.020019294327028092,0.013440583489353185,0.0
EL193_L_1993_03_059_11_1_PF_07,Extrême gauche,non déterminé,8,Positionnement gauche-droite et identité partisane,-1,bruit,0.0001084624552927203,0.00010846243354794259,0.0001084621363129437,0.0001084625742992582,0.00010846575899748274,0.00010846237619212731,0.00010846420230899315,0.00010846197342532627,0.9990238315185384,0.00010846457108491189,0.0,0.0,0.0,0.9999999963072052,0.0,0.0,0.0,0.0,0.0,0.0
EL193_L_1993_03_059_12_1_PF_01,Extrême gauche,non déterminé,6,Discours en langue allemande,-1,bruit,0.00010941205263310565,0.00010941186104188379,0.00010941278556547941,0.00010941232031262575,0.00010941535903768109,0.0001094124891505066,0.9990152817731096,0.0001094129632650581,0.00010941350412571499,0.00010941489175839612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999974226932,0.0
EL193_L_1993_03_059_12_1_PF_02,Extrême gauche,non déterminé,8,Positionnement gauche-droite et identité partisane,3,patrons / travailleurs / patronat,0.00010846245529281605,0.00010846243354809145,0.00010846213631300454,0.0001084625742992934,0.0001084657589978141,0.00010846237619227142,0.00010846420230920771,0.00010846197342552904,0.999023831518537,0.00010846457108494394,0.0,0.0,0.0,0.9999999962987525,0.0,0.0,0.0,0.0,0.0,0.0
EL193_L_1993_03_059_12_1_PF_03,Droite parlementaire (RPR/UDF),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0006536209060584206,0.0006536442494540896,0.000653737302882068,0.0006536369897006658,0.0006539730968413966,0.0006536434098364766,0.0006536235215121886,0.0006536610414511362,0.000653682807211896,0.9941167766750517,0.0,0.0,0.9999999723391371,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL193_L_1993_03_059_12_1_PF_04,Écologistes,homme,5,Vie politique locale et électorale,1,cologie / entente / verts,0.0002008296042380964,0.00020081803309695772,0.14083949834351045,0.00020081963283460924,0.00020083445268718176,0.5545023906355375,0.00020082620928432168,0.00020082512302615785,0.00020081444576349941,0.30325234352002123,0.018760855991189214,0.0,0.4304489844604527,0.0,0.5086315805803188,0.03591612915882145,0.0,0.0,0.0,0.006242433584593541
EL193_L_1993_03_059_12_1_PF_05,Autres,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0005292392726436359,0.0005291722456902826,0.0005292215446598494,0.0005291535896822249,0.0005292218902395287,0.008294091036985527,0.0005292214299752246,0.0005291426608537446,0.0005292045877020377,0.987472331741568,0.06138061398721014,0.0,0.6956683205185321,0.0,0.010999827567408211,0.0980227662123375,0.050050737277375246,0.0,0.04570045112779467,0.03817726606715425
EL193_L_1993_03_059_12_1_PF_06,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00028574161217517833,0.00028575205832588255,0.00028577100778353964,0.00028575921752464794,0.0002858315857850159,0.0002857539417603971,0.00028574453313083814,0.00028574144166615043,0.0002857471402783548,0.9974281574615701,0.004780537567558167,0.0,0.9473756427137064,0.023927041208662243,0.021353536669192694,0.0,0.0,0.0,0.0,0.0025632230072654577
EL193_L_1993_03_059_12_1_PF_07,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.0003816854885553539,0.0003817184591689993,0.0003817137874566565,0.0003817215093009865,0.996564619274398,0.0003817069603085053,0.0003816992581475289,0.0003817011704362894,0.0003817044277296344,0.000381729664498012,0.0,0.0,0.2060735042128157,0.034299553046675486,0.0,0.0056372804559307235,0.7411905988801895,0.0,0.0,0.01279905127560007
EL193_L_1993_03_059_12_1_PF_08,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.007909016040585283,0.20379413646962138,0.00014557906160935242,0.7474914319396039,0.00014559060177094633,0.00014557095289014247,0.00014560959570491614,0.00230948785732279,0.00201537785442971,0.035898199626461416,0.009434670023708219,0.8380682149104746,0.05739463505166904,0.00923717964300697,0.0,0.0,0.011210041944965282,0.054578474514480564,0.02007677862629257,0.0
EL193_L_1993_03_059_12_1_PF_09,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00038915550728777285,0.000389166461064513,0.00038918384515300913,0.00038915908972737584,0.00038922942732750606,0.00038915499908646065,0.0003892091104955569,0.0063047092276554105,0.00038917781220049104,0.9905818545200019,0.011775648488612189,0.022938809034699817,0.6928017330483746,0.04898553916305901,0.0,0.0,0.058652466759534665,0.0,0.09008967899774083,0.07475610869778893
EL193_L_1993_03_059_12_1_PF_10,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.0003718214674625074,0.00037183962766445833,0.00037188785840272916,0.00037187430472468,0.0003718447635025143,0.00037182493523194867,0.0003717873869962742,0.00037181223895566045,0.0003717696408146579,0.9966535377762447,0.014743834289861557,0.08353350562740161,0.6801256481650978,0.0,0.030934385327335782,0.082611372551446,0.0002055821622074005,0.09909791197977405,0.008747747063654084,0.0
EL193_L_1993_03_059_12_1_PF_11,Non mentionné,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00025456137906905435,0.15508617891506324,0.00025449888091811615,0.026528220580904156,0.00025451646288112,0.00025448332828852116,0.01963292532208365,0.006856652492818162,0.027416971011918274,0.7634609916260556,0.01455904521521615,0.117300188632405,0.29333429948855944,0.14674972872898545,0.0,0.09054419377049168,0.0,0.1440812681777641,0.17763587794718458,0.01579538927228248
EL193_L_1993_03_059_12_1_PF_12,Autres,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00040168163669176363,0.006419819605835793,0.00040172507626448433,0.0004017384138684421,0.00040168704230330633,0.00040169555334714136,0.00040172597047383315,0.00040165431319952576,0.00040164133336045567,0.9903666310546552,0.030480826528819446,0.04274999024371544,0.7517023449321042,0.0,0.03766704845857329,0.10416694322400114,0.0,0.0193045509551243,0.013928278820873635,0.0
EL193_L_1993_03_059_12_1_PF_13,Écologistes,non déterminé,0,Travail salarié et secteur public,2,animaux / nature animaux / rassemblement nature,0.9961372880348797,0.0004291885147656538,0.00042919347691700553,0.0004291879388942145,0.0004291936466262543,0.0004291886409252669,0.0004291888188284467,0.00042919063699568106,0.0004291890896097184,0.00042919120155795104,0.999999994766958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EL193_L_1993_03_059_13_1_PF_01,Gauche gouvernementale (PS/MRG/MDC),homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.00022225518552648687,0.00022229405651305877,0.00022226321221780919,0.00022226178069718818,0.00022228368383179814,0.00022226492170438825,0.00022228356023931627,0.00022226701253090788,0.004792974597497683,0.9934288519892414,0.0,0.0,0.4614108817092939,0.056734219546978354,0.0,0.27802195574346683,0.07338919570034932,0.03817068269961114,0.09227305602088719,0.0
EL193_L_1993_03_059_13_1_PF_02,PCF,homme,4,Écologie et environnement,0,franais / rpr / udf,0.00038168548855477936,0.0003817177365591365,0.00038171410854375554,0.0003817212841519859,0.9965646099037936,0.00038170705086572977,0.0003816992581470281,0.0003817011704356648,0.00038171290959958097,0.0003817310893486295,0.0,0.0,0.2019907250761529,0.04304843941574449,0.0,0.005649831861827588,0.7386376013295607,0.0,0.0,0.010673390288205273
EL193_L_1993_03_059_13_1_PF_03,Front national,homme,3,Conflit capital-travail et maintien de l emploi,0,franais / rpr / udf,0.008122596677729245,0.19820245376857804,0.000147726412712313,0.7568526746335432,0.0001477435448940316,0.00014772137232962315,0.00014776508984640913,0.0023585801113024996,0.0021926209066140145,0.03168011748245059,0.009810664369874298,0.8390552535043394,0.05359575663859414,0.009804524367756242,0.0,0.0,0.01628973845446461,0.05048990670524489,0.02095415071155093,0.0
EL193_L_1993_03_059_13_1_PF_04,Indépendants / divers,homme,9,"Nature, faune et chasse",0,franais / rpr / udf,0.21939245025078719,0.0005525490463740117,0.0005525749995316016,0.0005525951480492187,0.0005527308008892126,0.0005525762699833399,0.0005525487558150483,0.0005525831842030457,0.0005525482924063962,0.776186843251961,0.00017383556958049334,0.0004954823505748079,0.18068408672340033,0.008261277691980807,0.00979316209957082,0.0,0.0107836165493473,0.0028128041865960293,0.0,0.786995728589278
